account_id,industry,plan_tier,mrr_amount,churn_date,is_churned
A-0cc442,EdTech,Basic,1843,2024-10-23,1
A-0cc442,EdTech,Basic,1843,2024-07-20,1
A-0cc442,EdTech,Basic,1843,2024-09-26,1
A-0cc442,EdTech,Basic,1843,2024-10-06,1
A-0cc442,EdTech,Basic,855,2024-10-23,1
A-0cc442,EdTech,Basic,855,2024-07-20,1
A-0cc442,EdTech,Basic,855,2024-09-26,1
A-0cc442,EdTech,Basic,855,2024-10-06,1
A-0dbdc6,Cybersecurity,Pro,2303,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,2303,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,9950,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,9950,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,570,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,570,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,1470,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,1470,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,1470,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,1470,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,5970,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,5970,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,0,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,0,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,5970,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,5970,2023-11-26,1
A-0dbdc6,Cybersecurity,Pro,570,2024-04-14,1
A-0dbdc6,Cybersecurity,Pro,570,2023-11-26,1
A-0e966d,FinTech,Basic,2189,,0
A-0e966d,FinTech,Basic,0,,0
A-0e966d,FinTech,Basic,418,,0
A-0e966d,FinTech,Basic,209,,0
A-0e966d,FinTech,Basic,2793,,0
A-0e966d,FinTech,Basic,209,,0
A-0e966d,FinTech,Basic,637,,0
A-0e966d,FinTech,Basic,665,,0
A-0e966d,FinTech,Basic,209,,0
A-0e966d,FinTech,Basic,4577,,0
A-0e966d,FinTech,Basic,539,,0
A-0f3e88,HealthTech,Basic,343,2024-08-11,1
A-0f3e88,HealthTech,Basic,0,2024-08-11,1
A-0f3e88,HealthTech,Basic,323,2024-08-11,1
A-0f3e88,HealthTech,Basic,304,2024-08-11,1
A-0f3e88,HealthTech,Basic,1078,2024-08-11,1
A-0f3e88,HealthTech,Basic,266,2024-08-11,1
A-0f3e88,HealthTech,Basic,456,2024-08-11,1
A-0f3e88,HealthTech,Basic,2189,2024-08-11,1
A-0f3e88,HealthTech,Basic,209,2024-08-11,1
A-0f3e88,HealthTech,Basic,133,2024-08-11,1
A-0f3e88,HealthTech,Basic,323,2024-08-11,1
A-0f6450,FinTech,Pro,0,2024-12-29,1
A-0f6450,FinTech,Pro,0,2024-12-30,1
A-0f6450,FinTech,Pro,532,2024-12-29,1
A-0f6450,FinTech,Pro,532,2024-12-30,1
A-0f6450,FinTech,Pro,5572,2024-12-29,1
A-0f6450,FinTech,Pro,5572,2024-12-30,1
A-0f6450,FinTech,Pro,1372,2024-12-29,1
A-0f6450,FinTech,Pro,1372,2024-12-30,1
A-0f6450,FinTech,Pro,5572,2024-12-29,1
A-0f6450,FinTech,Pro,5572,2024-12-30,1
A-0f6450,FinTech,Pro,532,2024-12-29,1
A-0f6450,FinTech,Pro,532,2024-12-30,1
A-0f6450,FinTech,Pro,1372,2024-12-29,1
A-0f6450,FinTech,Pro,1372,2024-12-30,1
A-0f6450,FinTech,Pro,1372,2024-12-29,1
A-0f6450,FinTech,Pro,1372,2024-12-30,1
A-0f6450,FinTech,Pro,1372,2024-12-29,1
A-0f6450,FinTech,Pro,1372,2024-12-30,1
A-0f6450,FinTech,Pro,5572,2024-12-29,1
A-0f6450,FinTech,Pro,5572,2024-12-30,1
A-0f6450,FinTech,Pro,532,2024-12-29,1
A-0f6450,FinTech,Pro,532,2024-12-30,1
A-0f7d77,FinTech,Pro,114,2024-11-09,1
A-0f7d77,FinTech,Pro,0,2024-11-09,1
A-0f7d77,FinTech,Pro,1393,2024-11-09,1
A-0f7d77,FinTech,Pro,147,2024-11-09,1
A-0f7d77,FinTech,Pro,133,2024-11-09,1
A-0f7d77,FinTech,Pro,539,2024-11-09,1
A-104f1a,Cybersecurity,Pro,646,2024-09-06,1
A-104f1a,Cybersecurity,Pro,646,2024-09-09,1
A-104f1a,Cybersecurity,Pro,646,2024-12-11,1
A-104f1a,Cybersecurity,Pro,456,2024-09-06,1
A-104f1a,Cybersecurity,Pro,456,2024-09-09,1
A-104f1a,Cybersecurity,Pro,456,2024-12-11,1
A-104f1a,Cybersecurity,Pro,1960,2024-09-06,1
A-104f1a,Cybersecurity,Pro,1960,2024-09-09,1
A-104f1a,Cybersecurity,Pro,1960,2024-12-11,1
A-104f1a,Cybersecurity,Pro,0,2024-09-06,1
A-104f1a,Cybersecurity,Pro,0,2024-09-09,1
A-104f1a,Cybersecurity,Pro,0,2024-12-11,1
A-104f1a,Cybersecurity,Pro,1176,2024-09-06,1
A-104f1a,Cybersecurity,Pro,1176,2024-09-09,1
A-104f1a,Cybersecurity,Pro,1176,2024-12-11,1
A-104f1a,Cybersecurity,Pro,1176,2024-09-06,1
A-104f1a,Cybersecurity,Pro,1176,2024-09-09,1
A-104f1a,Cybersecurity,Pro,1176,2024-12-11,1
A-104f1a,Cybersecurity,Pro,1176,2024-09-06,1
A-104f1a,Cybersecurity,Pro,1176,2024-09-09,1
A-104f1a,Cybersecurity,Pro,1176,2024-12-11,1
A-104f1a,Cybersecurity,Pro,6027,2024-09-06,1
A-104f1a,Cybersecurity,Pro,6027,2024-09-09,1
A-104f1a,Cybersecurity,Pro,6027,2024-12-11,1
A-10b8da,DevTools,Enterprise,3383,,0
A-10b8da,DevTools,Enterprise,0,,0
A-10b8da,DevTools,Enterprise,1666,,0
A-10b8da,DevTools,Enterprise,686,,0
A-10b8da,DevTools,Enterprise,2786,,0
A-10b8da,DevTools,Enterprise,266,,0
A-10b8f2,HealthTech,Basic,969,2024-06-04,1
A-10b8f2,HealthTech,Basic,2646,2024-06-04,1
A-10b8f2,HealthTech,Basic,9353,2024-06-04,1
A-10b8f2,HealthTech,Basic,2303,2024-06-04,1
A-10b8f2,HealthTech,Basic,0,2024-06-04,1
A-10b8f2,HealthTech,Basic,9353,2024-06-04,1
A-10b8f2,HealthTech,Basic,0,2024-06-04,1
A-10b8f2,HealthTech,Basic,893,2024-06-04,1
A-10b8f2,HealthTech,Basic,2352,2024-06-04,1
A-10b8f2,HealthTech,Basic,0,2024-06-04,1
A-10b8f2,HealthTech,Basic,893,2024-06-04,1
A-10b8f2,HealthTech,Basic,1957,2024-06-04,1
A-117171,HealthTech,Basic,855,2024-10-13,1
A-117171,HealthTech,Basic,855,2024-10-22,1
A-117171,HealthTech,Basic,855,2024-11-14,1
A-117171,HealthTech,Basic,0,2024-10-13,1
A-117171,HealthTech,Basic,0,2024-10-22,1
A-117171,HealthTech,Basic,0,2024-11-14,1
A-117171,HealthTech,Basic,0,2024-10-13,1
A-117171,HealthTech,Basic,0,2024-10-22,1
A-117171,HealthTech,Basic,0,2024-11-14,1
A-117171,HealthTech,Basic,8955,2024-10-13,1
A-117171,HealthTech,Basic,8955,2024-10-22,1
A-117171,HealthTech,Basic,8955,2024-11-14,1
A-117171,HealthTech,Basic,2205,2024-10-13,1
A-117171,HealthTech,Basic,2205,2024-10-22,1
A-117171,HealthTech,Basic,2205,2024-11-14,1
A-118d55,Cybersecurity,Basic,7164,2024-12-27,1
A-118d55,Cybersecurity,Basic,7164,2024-11-25,1
A-118d55,Cybersecurity,Basic,285,2024-12-27,1
A-118d55,Cybersecurity,Basic,285,2024-11-25,1
A-118d55,Cybersecurity,Basic,1592,2024-12-27,1
A-118d55,Cybersecurity,Basic,1592,2024-11-25,1
A-118d55,Cybersecurity,Basic,833,2024-12-27,1
A-118d55,Cybersecurity,Basic,833,2024-11-25,1
A-118d55,Cybersecurity,Basic,3184,2024-12-27,1
A-118d55,Cybersecurity,Basic,3184,2024-11-25,1
A-118d55,Cybersecurity,Basic,342,2024-12-27,1
A-118d55,Cybersecurity,Basic,342,2024-11-25,1
A-118d55,Cybersecurity,Basic,5771,2024-12-27,1
A-118d55,Cybersecurity,Basic,5771,2024-11-25,1
A-118d55,Cybersecurity,Basic,539,2024-12-27,1
A-118d55,Cybersecurity,Basic,539,2024-11-25,1
A-118d55,Cybersecurity,Basic,588,2024-12-27,1
A-118d55,Cybersecurity,Basic,588,2024-11-25,1
A-118d55,Cybersecurity,Basic,152,2024-12-27,1
A-118d55,Cybersecurity,Basic,152,2024-11-25,1
A-118d55,Cybersecurity,Basic,3184,2024-12-27,1
A-118d55,Cybersecurity,Basic,3184,2024-11-25,1
A-118d55,Cybersecurity,Basic,285,2024-12-27,1
A-118d55,Cybersecurity,Basic,285,2024-11-25,1
A-118f1c,Cybersecurity,Pro,6368,2024-12-17,1
A-118f1c,Cybersecurity,Pro,608,2024-12-17,1
A-118f1c,Cybersecurity,Pro,6368,2024-12-17,1
A-118f1c,Cybersecurity,Pro,6368,2024-12-17,1
A-118f1c,Cybersecurity,Pro,0,2024-12-17,1
A-118f1c,Cybersecurity,Pro,6368,2024-12-17,1
A-118f1c,Cybersecurity,Pro,25472,2024-12-17,1
A-118f1c,Cybersecurity,Pro,608,2024-12-17,1
A-13466a,DevTools,Basic,38,2024-04-18,1
A-13466a,DevTools,Basic,38,2023-11-18,1
A-13466a,DevTools,Basic,0,2024-04-18,1
A-13466a,DevTools,Basic,0,2023-11-18,1
A-13466a,DevTools,Basic,4378,2024-04-18,1
A-13466a,DevTools,Basic,4378,2023-11-18,1
A-13466a,DevTools,Basic,171,2024-04-18,1
A-13466a,DevTools,Basic,171,2023-11-18,1
A-13466a,DevTools,Basic,7960,2024-04-18,1
A-13466a,DevTools,Basic,7960,2023-11-18,1
A-13466a,DevTools,Basic,796,2024-04-18,1
A-13466a,DevTools,Basic,796,2023-11-18,1
A-139c3b,HealthTech,Enterprise,3582,,0
A-139c3b,HealthTech,Enterprise,2009,,0
A-139c3b,HealthTech,Enterprise,833,,0
A-139c3b,HealthTech,Enterprise,490,,0
A-139c3b,HealthTech,Enterprise,1372,,0
A-139c3b,HealthTech,Enterprise,551,,0
A-139c3b,HealthTech,Enterprise,0,,0
A-139c3b,HealthTech,Enterprise,190,,0
A-149a69,DevTools,Basic,646,2024-12-04,1
A-149a69,DevTools,Basic,6766,2024-12-04,1
A-149a69,DevTools,Basic,646,2024-12-04,1
A-151c9a,FinTech,Enterprise,1127,2023-11-04,1
A-151c9a,FinTech,Enterprise,2548,2023-11-04,1
A-151c9a,FinTech,Enterprise,4577,2023-11-04,1
A-151c9a,FinTech,Enterprise,4577,2023-11-04,1
A-151c9a,FinTech,Enterprise,1421,2023-11-04,1
A-157070,FinTech,Pro,4577,2024-12-27,1
A-157070,FinTech,Pro,4577,2024-01-06,1
A-157070,FinTech,Pro,513,2024-12-27,1
A-157070,FinTech,Pro,513,2024-01-06,1
A-157070,FinTech,Pro,323,2024-12-27,1
A-157070,FinTech,Pro,323,2024-01-06,1
A-157070,FinTech,Pro,3184,2024-12-27,1
A-157070,FinTech,Pro,3184,2024-01-06,1
A-157070,FinTech,Pro,323,2024-12-27,1
A-157070,FinTech,Pro,323,2024-01-06,1
A-157070,FinTech,Pro,722,2024-12-27,1
A-157070,FinTech,Pro,722,2024-01-06,1
A-157070,FinTech,Pro,0,2024-12-27,1
A-157070,FinTech,Pro,0,2024-01-06,1
A-157070,FinTech,Pro,0,2024-12-27,1
A-157070,FinTech,Pro,0,2024-01-06,1
A-157070,FinTech,Pro,3184,2024-12-27,1
A-157070,FinTech,Pro,3184,2024-01-06,1
A-157070,FinTech,Pro,513,2024-12-27,1
A-157070,FinTech,Pro,513,2024-01-06,1
A-157070,FinTech,Pro,784,2024-12-27,1
A-157070,FinTech,Pro,784,2024-01-06,1
A-157070,FinTech,Pro,1470,2024-12-27,1
A-157070,FinTech,Pro,1470,2024-01-06,1
A-157070,FinTech,Pro,882,2024-12-27,1
A-157070,FinTech,Pro,882,2024-01-06,1
A-157070,FinTech,Pro,3184,2024-12-27,1
A-157070,FinTech,Pro,3184,2024-01-06,1
A-157070,FinTech,Pro,882,2024-12-27,1
A-157070,FinTech,Pro,882,2024-01-06,1
A-157070,FinTech,Pro,6965,2024-12-27,1
A-157070,FinTech,Pro,6965,2024-01-06,1
A-158f4e,FinTech,Enterprise,2989,2023-03-05,1
A-158f4e,FinTech,Enterprise,2989,2024-12-04,1
A-158f4e,FinTech,Enterprise,2989,2023-03-05,1
A-158f4e,FinTech,Enterprise,2989,2024-12-04,1
A-158f4e,FinTech,Enterprise,12139,2023-03-05,1
A-158f4e,FinTech,Enterprise,12139,2024-12-04,1
A-158f4e,FinTech,Enterprise,1159,2023-03-05,1
A-158f4e,FinTech,Enterprise,1159,2024-12-04,1
A-158f4e,FinTech,Enterprise,1159,2023-03-05,1
A-158f4e,FinTech,Enterprise,1159,2024-12-04,1
A-158f4e,FinTech,Enterprise,2989,2023-03-05,1
A-158f4e,FinTech,Enterprise,2989,2024-12-04,1
A-158f4e,FinTech,Enterprise,2989,2023-03-05,1
A-158f4e,FinTech,Enterprise,2989,2024-12-04,1
A-158f4e,FinTech,Enterprise,12139,2023-03-05,1
A-158f4e,FinTech,Enterprise,12139,2024-12-04,1
A-158f4e,FinTech,Enterprise,1159,2023-03-05,1
A-158f4e,FinTech,Enterprise,1159,2024-12-04,1
A-158f4e,FinTech,Enterprise,1159,2023-03-05,1
A-158f4e,FinTech,Enterprise,1159,2024-12-04,1
A-158f4e,FinTech,Enterprise,0,2023-03-05,1
A-158f4e,FinTech,Enterprise,0,2024-12-04,1
A-158f4e,FinTech,Enterprise,2989,2023-03-05,1
A-158f4e,FinTech,Enterprise,2989,2024-12-04,1
A-1619f8,DevTools,Pro,551,2024-06-03,1
A-1619f8,DevTools,Pro,551,2024-07-19,1
A-1619f8,DevTools,Pro,551,2024-09-21,1
A-1619f8,DevTools,Pro,1421,2024-06-03,1
A-1619f8,DevTools,Pro,1421,2024-07-19,1
A-1619f8,DevTools,Pro,1421,2024-09-21,1
A-1619f8,DevTools,Pro,10945,2024-06-03,1
A-1619f8,DevTools,Pro,10945,2024-07-19,1
A-1619f8,DevTools,Pro,10945,2024-09-21,1
A-1619f8,DevTools,Pro,551,2024-06-03,1
A-1619f8,DevTools,Pro,551,2024-07-19,1
A-1619f8,DevTools,Pro,551,2024-09-21,1
A-1619f8,DevTools,Pro,0,2024-06-03,1
A-1619f8,DevTools,Pro,0,2024-07-19,1
A-1619f8,DevTools,Pro,0,2024-09-21,1
A-1619f8,DevTools,Pro,551,2024-06-03,1
A-1619f8,DevTools,Pro,551,2024-07-19,1
A-1619f8,DevTools,Pro,551,2024-09-21,1
A-1619f8,DevTools,Pro,5771,2024-06-03,1
A-1619f8,DevTools,Pro,5771,2024-07-19,1
A-1619f8,DevTools,Pro,5771,2024-09-21,1
A-17939a,HealthTech,Basic,684,,0
A-17939a,HealthTech,Basic,2587,,0
A-17939a,HealthTech,Basic,380,,0
A-17939a,HealthTech,Basic,1519,,0
A-17939a,HealthTech,Basic,1372,,0
A-17939a,HealthTech,Basic,266,,0
A-17939a,HealthTech,Basic,1634,,0
A-17939a,HealthTech,Basic,0,,0
A-17939a,HealthTech,Basic,209,,0
A-17939a,HealthTech,Basic,49,,0
A-17939a,HealthTech,Basic,969,,0
A-180abf,DevTools,Pro,0,2023-12-04,1
A-180abf,DevTools,Pro,0,2024-09-12,1
A-180abf,DevTools,Pro,0,2024-03-09,1
A-180abf,DevTools,Pro,0,2024-05-08,1
A-180abf,DevTools,Pro,0,2024-05-04,1
A-180abf,DevTools,Pro,1216,2023-12-04,1
A-180abf,DevTools,Pro,1216,2024-09-12,1
A-180abf,DevTools,Pro,1216,2024-03-09,1
A-180abf,DevTools,Pro,1216,2024-05-08,1
A-180abf,DevTools,Pro,1216,2024-05-04,1
A-180abf,DevTools,Pro,3136,2023-12-04,1
A-180abf,DevTools,Pro,3136,2024-09-12,1
A-180abf,DevTools,Pro,3136,2024-03-09,1
A-180abf,DevTools,Pro,3136,2024-05-08,1
A-180abf,DevTools,Pro,3136,2024-05-04,1
A-180abf,DevTools,Pro,0,2023-12-04,1
A-180abf,DevTools,Pro,0,2024-09-12,1
A-180abf,DevTools,Pro,0,2024-03-09,1
A-180abf,DevTools,Pro,0,2024-05-08,1
A-180abf,DevTools,Pro,0,2024-05-04,1
A-180abf,DevTools,Pro,12736,2023-12-04,1
A-180abf,DevTools,Pro,12736,2024-09-12,1
A-180abf,DevTools,Pro,12736,2024-03-09,1
A-180abf,DevTools,Pro,12736,2024-05-08,1
A-180abf,DevTools,Pro,12736,2024-05-04,1
A-180abf,DevTools,Pro,3136,2023-12-04,1
A-180abf,DevTools,Pro,3136,2024-09-12,1
A-180abf,DevTools,Pro,3136,2024-03-09,1
A-180abf,DevTools,Pro,3136,2024-05-08,1
A-180abf,DevTools,Pro,3136,2024-05-04,1
A-180abf,DevTools,Pro,1216,2023-12-04,1
A-180abf,DevTools,Pro,1216,2024-09-12,1
A-180abf,DevTools,Pro,1216,2024-03-09,1
A-180abf,DevTools,Pro,1216,2024-05-08,1
A-180abf,DevTools,Pro,1216,2024-05-04,1
A-180abf,DevTools,Pro,12736,2023-12-04,1
A-180abf,DevTools,Pro,12736,2024-09-12,1
A-180abf,DevTools,Pro,12736,2024-03-09,1
A-180abf,DevTools,Pro,12736,2024-05-08,1
A-180abf,DevTools,Pro,12736,2024-05-04,1
A-180abf,DevTools,Pro,3136,2023-12-04,1
A-180abf,DevTools,Pro,3136,2024-09-12,1
A-180abf,DevTools,Pro,3136,2024-03-09,1
A-180abf,DevTools,Pro,3136,2024-05-08,1
A-180abf,DevTools,Pro,3136,2024-05-04,1
A-186a44,HealthTech,Enterprise,0,,0
A-186a44,HealthTech,Enterprise,380,,0
A-186a44,HealthTech,Enterprise,380,,0
A-186a44,HealthTech,Enterprise,980,,0
A-186a44,HealthTech,Enterprise,380,,0
A-186a44,HealthTech,Enterprise,3980,,0
A-186a44,HealthTech,Enterprise,0,,0
A-186a44,HealthTech,Enterprise,0,,0
A-186a44,HealthTech,Enterprise,0,,0
A-186a44,HealthTech,Enterprise,4776,,0
A-186a44,HealthTech,Enterprise,380,,0
A-186a44,HealthTech,Enterprise,0,,0
A-186a44,HealthTech,Enterprise,380,,0
A-186a44,HealthTech,Enterprise,9353,,0
A-18793f,EdTech,Basic,0,2024-12-30,1
A-18793f,EdTech,Basic,2812,2024-12-30,1
A-18793f,EdTech,Basic,7252,2024-12-30,1
A-18793f,EdTech,Basic,7252,2024-12-30,1
A-18793f,EdTech,Basic,0,2024-12-30,1
A-18793f,EdTech,Basic,7252,2024-12-30,1
A-18793f,EdTech,Basic,29452,2024-12-30,1
A-18793f,EdTech,Basic,7252,2024-12-30,1
A-18793f,EdTech,Basic,2812,2024-12-30,1
A-18793f,EdTech,Basic,7252,2024-12-30,1
A-18793f,EdTech,Basic,7252,2024-12-30,1
A-1986ca,HealthTech,Pro,3980,,0
A-1986ca,HealthTech,Pro,0,,0
A-1986ca,HealthTech,Pro,6169,,0
A-1986ca,HealthTech,Pro,5572,,0
A-1986ca,HealthTech,Pro,3980,,0
A-1986ca,HealthTech,Pro,3980,,0
A-1986ca,HealthTech,Pro,3980,,0
A-19b2c8,DevTools,Pro,3980,2024-08-16,1
A-19b2c8,DevTools,Pro,456,2024-08-16,1
A-19b2c8,DevTools,Pro,5572,2024-08-16,1
A-19b2c8,DevTools,Pro,380,2024-08-16,1
A-19b2c8,DevTools,Pro,3980,2024-08-16,1
A-19b2c8,DevTools,Pro,380,2024-08-16,1
A-19b2c8,DevTools,Pro,980,2024-08-16,1
A-19b2c8,DevTools,Pro,3980,2024-08-16,1
A-19b2c8,DevTools,Pro,418,2024-08-16,1
A-19b2c8,DevTools,Pro,3980,2024-08-16,1
A-19b2c8,DevTools,Pro,0,2024-08-16,1
A-19b2c8,DevTools,Pro,980,2024-08-16,1
A-19b2c8,DevTools,Pro,1617,2024-08-16,1
A-1ac5e0,DevTools,Basic,0,,0
A-1ac5e0,DevTools,Basic,1617,,0
A-1ac5e0,DevTools,Basic,627,,0
A-1ac5e0,DevTools,Basic,1617,,0
A-1ac5e0,DevTools,Basic,6567,,0
A-1ac5e0,DevTools,Basic,0,,0
A-1ac5e0,DevTools,Basic,627,,0
A-1ac5e0,DevTools,Basic,627,,0
A-1ac5e0,DevTools,Basic,6567,,0
A-1ac5e0,DevTools,Basic,0,,0
A-1b707d,Cybersecurity,Enterprise,0,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,343,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,637,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,456,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,152,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,3781,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,779,2023-07-21,1
A-1b707d,Cybersecurity,Enterprise,3184,2023-07-21,1
A-1b7577,Cybersecurity,Pro,76,,0
A-1b7577,Cybersecurity,Pro,1791,,0
A-1b7577,Cybersecurity,Pro,1194,,0
A-1b7577,Cybersecurity,Pro,441,,0
A-1b7577,Cybersecurity,Pro,539,,0
A-1b7577,Cybersecurity,Pro,796,,0
A-1b7577,Cybersecurity,Pro,2009,,0
A-1b7577,Cybersecurity,Pro,1539,,0
A-1b7577,Cybersecurity,Pro,0,,0
A-1b7577,Cybersecurity,Pro,196,,0
A-1b7577,Cybersecurity,Pro,190,,0
A-1b9609,EdTech,Enterprise,588,2024-11-16,1
A-1b9609,EdTech,Enterprise,588,2024-02-02,1
A-1b9609,EdTech,Enterprise,588,2024-01-02,1
A-1b9609,EdTech,Enterprise,323,2024-11-16,1
A-1b9609,EdTech,Enterprise,323,2024-02-02,1
A-1b9609,EdTech,Enterprise,323,2024-01-02,1
A-1b9609,EdTech,Enterprise,931,2024-11-16,1
A-1b9609,EdTech,Enterprise,931,2024-02-02,1
A-1b9609,EdTech,Enterprise,931,2024-01-02,1
A-1b9609,EdTech,Enterprise,196,2024-11-16,1
A-1b9609,EdTech,Enterprise,196,2024-02-02,1
A-1b9609,EdTech,Enterprise,196,2024-01-02,1
A-1b9609,EdTech,Enterprise,5970,2024-11-16,1
A-1b9609,EdTech,Enterprise,5970,2024-02-02,1
A-1b9609,EdTech,Enterprise,5970,2024-01-02,1
A-1b9609,EdTech,Enterprise,995,2024-11-16,1
A-1b9609,EdTech,Enterprise,995,2024-02-02,1
A-1b9609,EdTech,Enterprise,995,2024-01-02,1
A-1b9609,EdTech,Enterprise,196,2024-11-16,1
A-1b9609,EdTech,Enterprise,196,2024-02-02,1
A-1b9609,EdTech,Enterprise,196,2024-01-02,1
A-1b9609,EdTech,Enterprise,6965,2024-11-16,1
A-1b9609,EdTech,Enterprise,6965,2024-02-02,1
A-1b9609,EdTech,Enterprise,6965,2024-01-02,1
A-1b9609,EdTech,Enterprise,0,2024-11-16,1
A-1b9609,EdTech,Enterprise,0,2024-02-02,1
A-1b9609,EdTech,Enterprise,0,2024-01-02,1
A-1b9609,EdTech,Enterprise,342,2024-11-16,1
A-1b9609,EdTech,Enterprise,342,2024-02-02,1
A-1b9609,EdTech,Enterprise,342,2024-01-02,1
A-1b9609,EdTech,Enterprise,304,2024-11-16,1
A-1b9609,EdTech,Enterprise,304,2024-02-02,1
A-1b9609,EdTech,Enterprise,304,2024-01-02,1
A-1d5444,Cybersecurity,Basic,8159,2024-06-01,1
A-1d5444,Cybersecurity,Basic,4776,2024-06-01,1
A-1d5444,Cybersecurity,Basic,1176,2024-06-01,1
A-1d5444,Cybersecurity,Basic,0,2024-06-01,1
A-1d5444,Cybersecurity,Basic,8159,2024-06-01,1
A-1d5444,Cybersecurity,Basic,0,2024-06-01,1
A-1d5444,Cybersecurity,Basic,456,2024-06-01,1
A-1d5444,Cybersecurity,Basic,456,2024-06-01,1
A-1d5444,Cybersecurity,Basic,456,2024-06-01,1
A-1d5444,Cybersecurity,Basic,456,2024-06-01,1
A-1d5444,Cybersecurity,Basic,456,2024-06-01,1
A-1d5444,Cybersecurity,Basic,4776,2024-06-01,1
A-1d5444,Cybersecurity,Basic,456,2024-06-01,1
A-1d5444,Cybersecurity,Basic,1176,2024-06-01,1
A-1e1b80,FinTech,Enterprise,950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,9950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,9950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,9950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,9950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,9950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,9950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,0,2024-11-13,1
A-1e1b80,FinTech,Enterprise,0,2024-10-14,1
A-1e1b80,FinTech,Enterprise,0,2023-10-04,1
A-1e1b80,FinTech,Enterprise,950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,0,2024-11-13,1
A-1e1b80,FinTech,Enterprise,0,2024-10-14,1
A-1e1b80,FinTech,Enterprise,0,2023-10-04,1
A-1e1b80,FinTech,Enterprise,9950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,9950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,9950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,9950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,9950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,9950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,950,2024-11-13,1
A-1e1b80,FinTech,Enterprise,950,2024-10-14,1
A-1e1b80,FinTech,Enterprise,950,2023-10-04,1
A-1e1b80,FinTech,Enterprise,2597,2024-11-13,1
A-1e1b80,FinTech,Enterprise,2597,2024-10-14,1
A-1e1b80,FinTech,Enterprise,2597,2023-10-04,1
A-1e1b80,FinTech,Enterprise,2450,2024-11-13,1
A-1e1b80,FinTech,Enterprise,2450,2024-10-14,1
A-1e1b80,FinTech,Enterprise,2450,2023-10-04,1
A-1e50e0,Cybersecurity,Pro,0,2023-11-01,1
A-1e50e0,Cybersecurity,Pro,0,2024-04-26,1
A-1e50e0,Cybersecurity,Pro,3781,2023-11-01,1
A-1e50e0,Cybersecurity,Pro,3781,2024-04-26,1
A-1e50e0,Cybersecurity,Pro,3781,2023-11-01,1
A-1e50e0,Cybersecurity,Pro,3781,2024-04-26,1
A-1e50e0,Cybersecurity,Pro,931,2023-11-01,1
A-1e50e0,Cybersecurity,Pro,931,2024-04-26,1
A-1e50e0,Cybersecurity,Pro,4802,2023-11-01,1
A-1e50e0,Cybersecurity,Pro,4802,2024-04-26,1
A-1e6fc3,EdTech,Pro,199,2024-03-20,1
A-1e6fc3,EdTech,Pro,0,2024-03-20,1
A-1e6fc3,EdTech,Pro,0,2024-03-20,1
A-1e6fc3,EdTech,Pro,245,2024-03-20,1
A-1f0636,EdTech,Pro,0,,0
A-1f0636,EdTech,Pro,5145,,0
A-1f0636,EdTech,Pro,1995,,0
A-1f0636,EdTech,Pro,20895,,0
A-1f0636,EdTech,Pro,20895,,0
A-1f0636,EdTech,Pro,1995,,0
